ScanNumber	ScanTypeName	ScanType	ScanTime
34461	HCD-HMSn	2	90.5264
34462	HCD-HMSn	2	90.5287
34463	HCD-HMSn	2	90.5309
34464	HMS	1	90.5330
34465	HCD-HMSn	2	90.5350
34466	HCD-HMSn	2	90.5373
34467	HMS	1	90.5396
34468	HCD-HMSn	2	90.5415
34469	HCD-HMSn	2	90.5437
34470	HMS	1	90.5460
34471	HCD-HMSn	2	90.5479
34472	HCD-HMSn	2	90.5502
34473	HMS	1	90.5524
34474	HMS	1	90.5571
34475	HMS	1	90.5610
34476	HMS	1	90.5649
34477	HCD-HMSn	2	90.5661
34478	HMS	1	90.5689
34479	HCD-HMSn	2	90.5704
34480	HMS	1	90.5732
34481	HCD-HMSn	2	90.5747
34482	HCD-HMSn	2	90.5770
34483	HCD-HMSn	2	90.5792
34484	HCD-HMSn	2	90.5813
34485	HCD-HMSn	2	90.5835
34486	HMS	1	90.5856
34487	HCD-HMSn	2	90.5876
34488	HMS	1	90.5904
34489	HCD-HMSn	2	90.5919
34490	HMS	1	90.5948
34491	HMS	1	90.5990
34492	HCD-HMSn	2	90.6002
34493	HMS	1	90.6030
34494	HCD-HMSn	2	90.6045
34495	HCD-HMSn	2	90.6068
34496	HMS	1	90.6090
34497	HCD-HMSn	2	90.6109
34498	HMS	1	90.6137
34499	HMS	1	90.6181
34500	HCD-HMSn	2	90.6192
34501	HCD-HMSn	2	90.6215
34502	HMS	1	90.6238
34503	HMS	1	90.6285
34504	HMS	1	90.6324
34505	HCD-HMSn	2	90.6336
34506	HCD-HMSn	2	90.6359
34507	HMS	1	90.6381
34508	HMS	1	90.6429
34509	HCD-HMSn	2	90.6440
34510	HMS	1	90.6468
34511	HMS	1	90.6512
34512	HCD-HMSn	2	90.6524
34513	HCD-HMSn	2	90.6547
34514	HCD-HMSn	2	90.6569
34515	HCD-HMSn	2	90.6590
34516	HMS	1	90.6611
34517	HMS	1	90.6660
34518	HCD-HMSn	2	90.6672
34519	HMS	1	90.6699
34520	HMS	1	90.6743
34521	HCD-HMSn	2	90.6755
34522	HMS	1	90.6783
34523	HMS	1	90.6827
34524	HMS	1	90.6865
34525	HMS	1	90.6904
34526	HCD-HMSn	2	90.6916
34527	HMS	1	90.6945
34528	HCD-HMSn	2	90.6959
34529	HCD-HMSn	2	90.6982
34530	HCD-HMSn	2	90.7004
34531	HCD-HMSn	2	90.7025
34532	HCD-HMSn	2	90.7046
34533	HCD-HMSn	2	90.7067
34534	HMS	1	90.7088
34535	HMS	1	90.7137
34536	HCD-HMSn	2	90.7149
34537	HCD-HMSn	2	90.7172
34538	HMS	1	90.7195
34539	HCD-HMSn	2	90.7213
34540	HCD-HMSn	2	90.7236
34541	HCD-HMSn	2	90.7259
34542	HMS	1	90.7280
34543	HMS	1	90.7328
34544	HCD-HMSn	2	90.7340
34545	HCD-HMSn	2	90.7363
34546	HMS	1	90.7385
34547	HMS	1	90.7432
34548	HMS	1	90.7471
34549	HMS	1	90.7510
34550	HCD-HMSn	2	90.7521
34551	HMS	1	90.7549
34552	HCD-HMSn	2	90.7564
34553	HCD-HMSn	2	90.7587
34554	HMS	1	90.7657
34555	HMS	1	90.7697
34556	HCD-HMSn	2	90.7709
34557	HMS	1	90.7737
34558	HCD-HMSn	2	90.7752
34559	HMS	1	90.7781
34560	HCD-HMSn	2	90.7796
34561	HCD-HMSn	2	90.7819
34562	HMS	1	90.7841
34563	HCD-HMSn	2	90.7860
34564	HCD-HMSn	2	90.7883
34565	HMS	1	90.7906
34566	HCD-HMSn	2	90.7924
34567	HCD-HMSn	2	90.7947
34568	HMS	1	90.7970
34569	HCD-HMSn	2	90.7989
34570	HCD-HMSn	2	90.8012
34571	HMS	1	90.8034
34572	HCD-HMSn	2	90.8053
34573	HCD-HMSn	2	90.8076
34574	HMS	1	90.8098
34575	HMS	1	90.8145
34576	HCD-HMSn	2	90.8157
34577	HMS	1	90.8185
34578	HCD-HMSn	2	90.8200
34579	HCD-HMSn	2	90.8223
34580	HMS	1	90.8246
34581	HCD-HMSn	2	90.8265
34582	HCD-HMSn	2	90.8288
34583	HCD-HMSn	2	90.8310
34584	HMS	1	90.8331
34585	HCD-HMSn	2	90.8351
34586	HMS	1	90.8379
34587	HCD-HMSn	2	90.8395
34588	HMS	1	90.8422
34589	HMS	1	90.8466
34590	HCD-HMSn	2	90.8478
34591	HMS	1	90.8506
34592	HMS	1	90.8549
34593	HCD-HMSn	2	90.8561
34594	HMS	1	90.8589
34595	HMS	1	90.8633
34596	HCD-HMSn	2	90.8645
34597	HCD-HMSn	2	90.8668
34598	HCD-HMSn	2	90.8690
34599	HMS	1	90.8711
34600	HCD-HMSn	2	90.8732
34601	HMS	1	90.8760
34602	HMS	1	90.8804
34603	HCD-HMSn	2	90.8816
34604	HMS	1	90.8843
34605	HMS	1	90.8887
34606	HMS	1	90.8926
34607	HCD-HMSn	2	90.8938
34608	HMS	1	90.8966
34609	HCD-HMSn	2	90.8982
34610	HCD-HMSn	2	90.9004
34611	HMS	1	90.9027
34612	HCD-HMSn	2	90.9046
34613	HCD-HMSn	2	90.9069
34614	HCD-HMSn	2	90.9091
34615	HMS	1	90.9112
34616	HMS	1	90.9161
34617	HCD-HMSn	2	90.9173
34618	HCD-HMSn	2	90.9196
34619	HMS	1	90.9218
34620	HCD-HMSn	2	90.9237
34621	HMS	1	90.9266
34622	HCD-HMSn	2	90.9280
34623	HCD-HMSn	2	90.9303
34624	HMS	1	90.9326
34625	HMS	1	90.9373
34626	HCD-HMSn	2	90.9384
34627	HMS	1	90.9412
34628	HMS	1	90.9456
34629	HCD-HMSn	2	90.9467
34630	HMS	1	90.9495
34631	HMS	1	90.9539
34632	HMS	1	90.9578
34633	HCD-HMSn	2	90.9589
34634	HCD-HMSn	2	90.9612
34635	HMS	1	90.9635
34636	HCD-HMSn	2	90.9654
34637	HMS	1	90.9682
34638	HCD-HMSn	2	90.9697
34639	HCD-HMSn	2	90.9720
34640	HMS	1	90.9743
34641	HCD-HMSn	2	90.9761
34642	HCD-HMSn	2	90.9784
34643	HMS	1	90.9807
34644	HCD-HMSn	2	90.9826
34645	HMS	1	90.9854
34646	HMS	1	90.9898
34647	HCD-HMSn	2	90.9909
34648	HCD-HMSn	2	90.9932
34649	HMS	1	90.9955
34650	HCD-HMSn	2	90.9974
34651	HMS	1	91.0002
34652	HMS	1	91.0045
34653	HMS	1	91.0084
34654	HCD-HMSn	2	91.0095
34655	HMS	1	91.0123
34656	HCD-HMSn	2	91.0139
34657	HCD-HMSn	2	91.0162
34658	HMS	1	91.0184
34659	HCD-HMSn	2	91.0203
34660	HCD-HMSn	2	91.0226
34661	HCD-HMSn	2	91.0248
34662	HMS	1	91.0269
34663	HMS	1	91.0318
34664	HMS	1	91.0357
34665	HMS	1	91.0395
34666	HMS	1	91.0434
34667	HMS	1	91.0472
34668	HMS	1	91.0511
34669	HCD-HMSn	2	91.0523
34670	HCD-HMSn	2	91.0546
34671	HMS	1	91.0568
34672	HMS	1	91.0616
34673	HMS	1	91.0654
34674	HMS	1	91.0693
34675	HMS	1	91.0732
34676	HMS	1	91.0771
34677	HCD-HMSn	2	91.0782
34678	HCD-HMSn	2	91.0805
34679	HCD-HMSn	2	91.0827
34680	HCD-HMSn	2	91.0848
34681	HMS	1	91.0869
34682	HMS	1	91.0918
34683	HMS	1	91.0957
34684	HMS	1	91.0996
34685	HMS	1	91.1035
34686	HCD-HMSn	2	91.1046
34687	HMS	1	91.1074
34688	HCD-HMSn	2	91.1090
34689	HMS	1	91.1117
34690	HMS	1	91.1161
34691	HCD-HMSn	2	91.1173
34692	HCD-HMSn	2	91.1196
34693	HMS	1	91.1219
34694	HCD-HMSn	2	91.1237
34695	HCD-HMSn	2	91.1260
34696	HMS	1	91.1283
34697	HMS	1	91.1330
34698	HMS	1	91.1369
34699	HCD-HMSn	2	91.1381
34700	HCD-HMSn	2	91.1404
34701	HMS	1	91.1427
34702	HCD-HMSn	2	91.1445
34703	HCD-HMSn	2	91.1468
34704	HCD-HMSn	2	91.1490
34705	HCD-HMSn	2	91.1511
34706	HMS	1	91.1532
34707	HMS	1	91.1581
34708	HCD-HMSn	2	91.1593
34709	HMS	1	91.1621
34710	HCD-HMSn	2	91.1636
34711	HMS	1	91.1664
34712	HCD-HMSn	2	91.1679
34713	HCD-HMSn	2	91.1702
34714	HCD-HMSn	2	91.1725
34715	HMS	1	91.1745
34716	HCD-HMSn	2	91.1766
34717	HMS	1	91.1794
34718	HCD-HMSn	2	91.1809
34719	HCD-HMSn	2	91.1832
34720	HMS	1	91.1855
34721	HCD-HMSn	2	91.1874
34722	HMS	1	91.1902
34723	HCD-HMSn	2	91.1917
34724	HCD-HMSn	2	91.1940
34725	HMS	1	91.1962
34726	HCD-HMSn	2	91.1981
34727	HCD-HMSn	2	91.2004
34728	HMS	1	91.2027
34729	HCD-HMSn	2	91.2045
34730	HCD-HMSn	2	91.2068
34731	HCD-HMSn	2	91.2091
34732	HMS	1	91.2111
34733	HMS	1	91.2160
34734	HCD-HMSn	2	91.2172
34735	HMS	1	91.2200
34736	HCD-HMSn	2	91.2215
34737	HCD-HMSn	2	91.2238
34738	HMS	1	91.2261
34739	HCD-HMSn	2	91.2280
34740	HMS	1	91.2308
34741	HCD-HMSn	2	91.2323
34742	HCD-HMSn	2	91.2346
34743	HMS	1	91.2368
34744	HCD-HMSn	2	91.2387
34745	HMS	1	91.2415
34746	HCD-HMSn	2	91.2431
34747	HCD-HMSn	2	91.2453
34748	HCD-HMSn	2	91.2476
34749	HMS	1	91.2497
34750	HMS	1	91.2545
34751	HCD-HMSn	2	91.2557
34752	HMS	1	91.2585
34753	HCD-HMSn	2	91.2600
34754	HCD-HMSn	2	91.2623
34755	HMS	1	91.2646
34756	HCD-HMSn	2	91.2665
34757	HMS	1	91.2693
34758	HCD-HMSn	2	91.2708
34759	HMS	1	91.2736
34760	HCD-HMSn	2	91.2751
34761	HCD-HMSn	2	91.2774
34762	HCD-HMSn	2	91.2796
34763	HMS	1	91.2817
34764	HCD-HMSn	2	91.2838
34765	HCD-HMSn	2	91.2861
34766	HCD-HMSn	2	91.2883
34767	HMS	1	91.2904
34768	HCD-HMSn	2	91.2924
34769	HCD-HMSn	2	91.2947
34770	HCD-HMSn	2	91.2970
34771	HMS	1	91.2991
34772	HCD-HMSn	2	91.3011
34773	HMS	1	91.3039
34774	HCD-HMSn	2	91.3054
34775	HCD-HMSn	2	91.3077
34776	HMS	1	91.3100
34777	HCD-HMSn	2	91.3118
34778	HMS	1	91.3146
34779	HMS	1	91.3190
34780	HMS	1	91.3229
34781	HCD-HMSn	2	91.3240
34782	HMS	1	91.3269
34783	HCD-HMSn	2	91.3284
34784	HMS	1	91.3312
34785	HCD-HMSn	2	91.3327
34786	HMS	1	91.3355
34787	HMS	1	91.3399
34788	HCD-HMSn	2	91.3410
34789	HMS	1	91.3438
34790	HCD-HMSn	2	91.3453
34791	HCD-HMSn	2	91.3476
34792	HMS	1	91.3499
34793	HCD-HMSn	2	91.3518
34794	HMS	1	91.3546
34795	HCD-HMSn	2	91.3561
34796	HCD-HMSn	2	91.3584
34797	HMS	1	91.3607
34798	HMS	1	91.3654
34799	HMS	1	91.3693
34800	HCD-HMSn	2	91.3705
34801	HMS	1	91.3733
34802	HMS	1	91.3777
34803	HCD-HMSn	2	91.3788
34804	HMS	1	91.3816
34805	HMS	1	91.3860
34806	HMS	1	91.3899
34807	HMS	1	91.3938
34808	HCD-HMSn	2	91.3949
34809	HMS	1	91.3977
34810	HCD-HMSn	2	91.3993
34811	HMS	1	91.4021
34812	HCD-HMSn	2	91.4036
34813	HCD-HMSn	2	91.4059
34814	HMS	1	91.4082
34815	HCD-HMSn	2	91.4101
34816	HCD-HMSn	2	91.4123
34817	HMS	1	91.4146
34818	HCD-HMSn	2	91.4165
34819	HMS	1	91.4193
34820	HMS	1	91.4237
34821	HMS	1	91.4276
34822	HMS	1	91.4315
34823	HCD-HMSn	2	91.4327
34824	HCD-HMSn	2	91.4349
34825	HMS	1	91.4372
34826	HCD-HMSn	2	91.4391
34827	HCD-HMSn	2	91.4414
34828	HMS	1	91.4437
34829	HCD-HMSn	2	91.4456
34830	HMS	1	91.4484
34831	HMS	1	91.4527
34832	HCD-HMSn	2	91.4539
34833	HMS	1	91.4567
34834	HMS	1	91.4611
34835	HCD-HMSn	2	91.4623
34836	HMS	1	91.4651
34837	HCD-HMSn	2	91.4666
34838	HCD-HMSn	2	91.4689
34839	HMS	1	91.4712
34840	HMS	1	91.4759
34841	HMS	1	91.4797
34842	HMS	1	91.4836
34843	HMS	1	91.4875
34844	HCD-HMSn	2	91.4886
34845	HCD-HMSn	2	91.4909
34846	HMS	1	91.4932
34847	HMS	1	91.4979
34848	HMS	1	91.5018
34849	HMS	1	91.5057
34850	HCD-HMSn	2	91.5068
34851	HMS	1	91.5096
34852	HMS	1	91.5140
34853	HMS	1	91.5179
34854	HCD-HMSn	2	91.5191
34855	HMS	1	91.5219
34856	HMS	1	91.5262
34857	HMS	1	91.5302
34858	HCD-HMSn	2	91.5313
34859	HMS	1	91.5341
34860	HCD-HMSn	2	91.5356
34861	HMS	1	91.5384
34862	HCD-HMSn	2	91.5400
34863	HMS	1	91.5428
34864	HCD-HMSn	2	91.5443
34865	HCD-HMSn	2	91.5466
34866	HMS	1	91.5488
34867	HCD-HMSn	2	91.5507
34868	HCD-HMSn	2	91.5530
34869	HMS	1	91.5552
34870	HCD-HMSn	2	91.5571
34871	HMS	1	91.5600
34872	HMS	1	91.5642
34873	HCD-HMSn	2	91.5653
34874	HMS	1	91.5681
34875	HMS	1	91.5725
34876	HMS	1	91.5764
34877	HMS	1	91.5802
34878	HMS	1	91.5841
34879	HMS	1	91.5880
34880	HMS	1	91.5918
34881	HMS	1	91.5958
34882	HMS	1	91.5996
34883	HMS	1	91.6035
34884	HCD-HMSn	2	91.6047
34885	HCD-HMSn	2	91.6070
34886	HCD-HMSn	2	91.6092
34887	HMS	1	91.6113
34888	HCD-HMSn	2	91.6134
34889	HMS	1	91.6161
34890	HMS	1	91.6205
34891	HCD-HMSn	2	91.6217
34892	HCD-HMSn	2	91.6240
34893	HMS	1	91.6263
34894	HCD-HMSn	2	91.6329
34895	HCD-HMSn	2	91.6352
34896	HMS	1	91.6375
34897	HCD-HMSn	2	91.6393
34898	HCD-HMSn	2	91.6416
34899	HCD-HMSn	2	91.6439
34900	HCD-HMSn	2	91.6460
34901	HMS	1	91.6481
34902	HCD-HMSn	2	91.6501
34903	HMS	1	91.6529
34904	HCD-HMSn	2	91.6544
34905	HMS	1	91.6572
34906	HCD-HMSn	2	91.6588
34907	HCD-HMSn	2	91.6610
34908	HMS	1	91.6633
34909	HCD-HMSn	2	91.6652
34910	HMS	1	91.6680
34911	HCD-HMSn	2	91.6695
34912	HCD-HMSn	2	91.6718
34913	HMS	1	91.6741
34914	HCD-HMSn	2	91.6760
34915	HMS	1	91.6788
34916	HCD-HMSn	2	91.6803
34917	HMS	1	91.6831
34918	HMS	1	91.6875
34919	HMS	1	91.6913
34920	HMS	1	91.6952
34921	HMS	1	91.6992
34922	HCD-HMSn	2	91.7003
34923	HCD-HMSn	2	91.7026
34924	HMS	1	91.7049
34925	HMS	1	91.7096
34926	HCD-HMSn	2	91.7108
34927	HCD-HMSn	2	91.7130
34928	HCD-HMSn	2	91.7153
34929	HMS	1	91.7174
34930	HMS	1	91.7222
34931	HMS	1	91.7261
34932	HCD-HMSn	2	91.7273
34933	HCD-HMSn	2	91.7296
34934	HCD-HMSn	2	91.7319
34935	HMS	1	91.7340
34936	HCD-HMSn	2	91.7360
34937	HMS	1	91.7388
34938	HMS	1	91.7432
34939	HCD-HMSn	2	91.7443
34940	HMS	1	91.7472
34941	HCD-HMSn	2	91.7487
34942	HCD-HMSn	2	91.7510
34943	HCD-HMSn	2	91.7532
34944	HMS	1	91.7553
34945	HMS	1	91.7602
34946	HCD-HMSn	2	91.7614
34947	HCD-HMSn	2	91.7637
34948	HMS	1	91.7659
34949	HMS	1	91.7707
34950	HCD-HMSn	2	91.7718
34951	HMS	1	91.7746
34952	HCD-HMSn	2	91.7762
34953	HMS	1	91.7790
34954	HCD-HMSn	2	91.7805
34955	HCD-HMSn	2	91.7828
34956	HMS	1	91.7850
34957	HMS	1	91.7898
34958	HCD-HMSn	2	91.7909
34959	HCD-HMSn	2	91.7932
34960	HMS	1	91.7955
34961	HMS	1	91.8002
34962	HMS	1	91.8041
34963	HCD-HMSn	2	91.8052
34964	HMS	1	91.8080
34965	HCD-HMSn	2	91.8096
34966	HMS	1	91.8124
34967	HCD-HMSn	2	91.8139
34968	HMS	1	91.8167
34969	HCD-HMSn	2	91.8182
34970	HCD-HMSn	2	91.8205
34971	HMS	1	91.8228
34972	HCD-HMSn	2	91.8247
34973	HCD-HMSn	2	91.8269
34974	HMS	1	91.8292
34975	HMS	1	91.8339
34976	HMS	1	91.8378
34977	HMS	1	91.8416
34978	HMS	1	91.8455
34979	HCD-HMSn	2	91.8467
34980	HCD-HMSn	2	91.8490
34981	HMS	1	91.8512
34982	HCD-HMSn	2	91.8531
34983	HMS	1	91.8559
34984	HMS	1	91.8604
34985	HCD-HMSn	2	91.8616
34986	HCD-HMSn	2	91.8639
34987	HCD-HMSn	2	91.8661
34988	HMS	1	91.8682
34989	HCD-HMSn	2	91.8702
34990	HMS	1	91.8730
34991	HCD-HMSn	2	91.8745
34992	HMS	1	91.8773
34993	HMS	1	91.8817
34994	HCD-HMSn	2	91.8829
34995	HMS	1	91.8857
34996	HCD-HMSn	2	91.8872
34997	HCD-HMSn	2	91.8895
34998	HMS	1	91.8918
34999	HCD-HMSn	2	91.8937
35000	HCD-HMSn	2	91.8959
35001	HCD-HMSn	2	91.8982
35002	HCD-HMSn	2	91.9003
35003	HMS	1	91.9024
35004	HCD-HMSn	2	91.9044
35005	HCD-HMSn	2	91.9067
35006	HCD-HMSn	2	91.9089
35007	HMS	1	91.9110
35008	HCD-HMSn	2	91.9131
35009	HMS	1	91.9159
35010	HCD-HMSn	2	91.9174
35011	HMS	1	91.9202
35012	HCD-HMSn	2	91.9217
35013	HCD-HMSn	2	91.9240
35014	HMS	1	91.9263
35015	HCD-HMSn	2	91.9282
35016	HMS	1	91.9310
35017	HMS	1	91.9353
35018	HCD-HMSn	2	91.9365
35019	HMS	1	91.9393
35020	HCD-HMSn	2	91.9408
35021	HCD-HMSn	2	91.9431
35022	HCD-HMSn	2	91.9453
35023	HCD-HMSn	2	91.9474
35024	HCD-HMSn	2	91.9495
35025	HMS	1	91.9516
35026	HMS	1	91.9565
35027	HMS	1	91.9605
35028	HCD-HMSn	2	91.9617
35029	HCD-HMSn	2	91.9640
35030	HMS	1	91.9662
35031	HCD-HMSn	2	91.9681
35032	HCD-HMSn	2	91.9704
35033	HMS	1	91.9727
35034	HCD-HMSn	2	91.9745
35035	HMS	1	91.9774
35036	HCD-HMSn	2	91.9789
35037	HCD-HMSn	2	91.9812
35038	HMS	1	91.9834
35039	HCD-HMSn	2	91.9853
35040	HMS	1	91.9881
35041	HCD-HMSn	2	91.9897
35042	HCD-HMSn	2	91.9919
35043	HMS	1	91.9943
35044	HCD-HMSn	2	91.9961
35045	HCD-HMSn	2	91.9984
35046	HMS	1	92.0007
35047	HCD-HMSn	2	92.0025
35048	HCD-HMSn	2	92.0048
35049	HCD-HMSn	2	92.0071
35050	HMS	1	92.0092
35051	HCD-HMSn	2	92.0112
35052	HCD-HMSn	2	92.0135
35053	HMS	1	92.0158
35054	HCD-HMSn	2	92.0176
35055	HCD-HMSn	2	92.0199
35056	HMS	1	92.0222
35057	HCD-HMSn	2	92.0241
35058	HMS	1	92.0270
35059	HCD-HMSn	2	92.0284
35060	HCD-HMSn	2	92.0307
35061	HCD-HMSn	2	92.0329
35062	HMS	1	92.0350
35063	HCD-HMSn	2	92.0371
35064	HCD-HMSn	2	92.0394
35065	HMS	1	92.0416
35066	HCD-HMSn	2	92.0435
35067	HMS	1	92.0463
35068	HCD-HMSn	2	92.0512
35069	HCD-HMSn	2	92.0535
35070	HMS	1	92.0556
35071	HCD-HMSn	2	92.0577
35072	HMS	1	92.0605
35073	HCD-HMSn	2	92.0620
35074	HCD-HMSn	2	92.0643
35075	HMS	1	92.0665
35076	HCD-HMSn	2	92.0684
35077	HMS	1	92.0712
35078	HMS	1	92.0756
35079	HCD-HMSn	2	92.0768
35080	HCD-HMSn	2	92.0791
35081	HMS	1	92.0813
35082	HMS	1	92.0861
35083	HCD-HMSn	2	92.0872
35084	HCD-HMSn	2	92.0895
35085	HMS	1	92.0918
35086	HCD-HMSn	2	92.0937
35087	HMS	1	92.0965
35088	HCD-HMSn	2	92.0980
35089	HCD-HMSn	2	92.1003
35090	HCD-HMSn	2	92.1025
35091	HCD-HMSn	2	92.1046
35092	HCD-HMSn	2	92.1067
35093	HMS	1	92.1088
35094	HMS	1	92.1137
35095	HCD-HMSn	2	92.1149
35096	HMS	1	92.1177
35097	HMS	1	92.1221
35098	HCD-HMSn	2	92.1232
35099	HMS	1	92.1260
35100	HMS	1	92.1303
35101	HMS	1	92.1341
35102	HMS	1	92.1380
35103	HCD-HMSn	2	92.1392
35104	HCD-HMSn	2	92.1415
35105	HMS	1	92.1437
35106	HMS	1	92.1484
35107	HMS	1	92.1523
35108	HMS	1	92.1562
35109	HMS	1	92.1601
35110	HCD-HMSn	2	92.1613
35111	HCD-HMSn	2	92.1636
35112	HMS	1	92.1658
35113	HCD-HMSn	2	92.1677
35114	HCD-HMSn	2	92.1699
35115	HMS	1	92.1722
35116	HCD-HMSn	2	92.1741
35117	HCD-HMSn	2	92.1764
35118	HCD-HMSn	2	92.1786
35119	HCD-HMSn	2	92.1807
35120	HCD-HMSn	2	92.1828
35121	HMS	1	92.1849
35122	HCD-HMSn	2	92.1870
35123	HMS	1	92.1898
35124	HMS	1	92.1942
35125	HCD-HMSn	2	92.1954
35126	HMS	1	92.1982
35127	HCD-HMSn	2	92.1997
35128	HMS	1	92.2025
35129	HMS	1	92.2069
35130	HCD-HMSn	2	92.2080
35131	HCD-HMSn	2	92.2103
35132	HCD-HMSn	2	92.2126
35133	HMS	1	92.2147
35134	HCD-HMSn	2	92.2167
35135	HMS	1	92.2195
35136	HCD-HMSn	2	92.2211
35137	HCD-HMSn	2	92.2233
35138	HMS	1	92.2256
35139	HMS	1	92.2304
35140	HCD-HMSn	2	92.2315
35141	HMS	1	92.2343
35142	HMS	1	92.2387
35143	HCD-HMSn	2	92.2399
35144	HMS	1	92.2427
35145	HCD-HMSn	2	92.2442
35146	HCD-HMSn	2	92.2465
35147	HMS	1	92.2487
35148	HMS	1	92.2534
35149	HMS	1	92.2573
35150	HMS	1	92.2612
35151	HMS	1	92.2651
35152	HMS	1	92.2689
35153	HMS	1	92.2728
35154	HMS	1	92.2767
35155	HCD-HMSn	2	92.2779
35156	HMS	1	92.2807
35157	HCD-HMSn	2	92.2822
35158	HMS	1	92.2850
35159	HMS	1	92.2892
35160	HCD-HMSn	2	92.2904
35161	HCD-HMSn	2	92.2927
35162	HMS	1	92.2950
35163	HCD-HMSn	2	92.2968
35164	HMS	1	92.2997
35165	HCD-HMSn	2	92.3011
35166	HCD-HMSn	2	92.3034
35167	HCD-HMSn	2	92.3057
35168	HCD-HMSn	2	92.3078
35169	HCD-HMSn	2	92.3099
35170	HMS	1	92.3120
35171	HCD-HMSn	2	92.3140
35172	HCD-HMSn	2	92.3163
35173	HCD-HMSn	2	92.3185
35174	HMS	1	92.3206
35175	HCD-HMSn	2	92.3227
35176	HMS	1	92.3255
35177	HCD-HMSn	2	92.3270
35178	HMS	1	92.3298
35179	HCD-HMSn	2	92.3313
35180	HMS	1	92.3341
35181	HCD-HMSn	2	92.3356
35182	HMS	1	92.3384
35183	HMS	1	92.3428
35184	HMS	1	92.3467
35185	HCD-HMSn	2	92.3478
35186	HCD-HMSn	2	92.3501
35187	HMS	1	92.3524
35188	HMS	1	92.3571
35189	HMS	1	92.3610
35190	HMS	1	92.3649
35191	HCD-HMSn	2	92.3660
35192	HMS	1	92.3689
35193	HCD-HMSn	2	92.3704
35194	HCD-HMSn	2	92.3726
35195	HMS	1	92.3749
35196	HMS	1	92.3796
35197	HCD-HMSn	2	92.3808
35198	HMS	1	92.3835
35199	HMS	1	92.3879
35200	HCD-HMSn	2	92.3891
35201	HMS	1	92.3919
35202	HCD-HMSn	2	92.3934
35203	HMS	1	92.3962
35204	HCD-HMSn	2	92.3977
35205	HCD-HMSn	2	92.4000
35206	HCD-HMSn	2	92.4022
35207	HCD-HMSn	2	92.4044
35208	HCD-HMSn	2	92.4065
35209	HMS	1	92.4086
35210	HCD-HMSn	2	92.4106
35211	HCD-HMSn	2	92.4129
35212	HCD-HMSn	2	92.4151
35213	HCD-HMSn	2	92.4172
35214	HMS	1	92.4193
35215	HCD-HMSn	2	92.4214
35216	HMS	1	92.4242
35217	HCD-HMSn	2	92.4257
35218	HCD-HMSn	2	92.4280
35219	HMS	1	92.4302
35220	HCD-HMSn	2	92.4321
35221	HMS	1	92.4349
35222	HCD-HMSn	2	92.4365
35223	HMS	1	92.4393
35224	HMS	1	92.4436
35225	HCD-HMSn	2	92.4448
35226	HCD-HMSn	2	92.4471
35227	HMS	1	92.4494
35228	HCD-HMSn	2	92.4512
35229	HMS	1	92.4540
35230	HMS	1	92.4584
35231	HMS	1	92.4623
35232	HCD-HMSn	2	92.4635
35233	HMS	1	92.4663
35234	HCD-HMSn	2	92.4678
35235	HCD-HMSn	2	92.4701
35236	HMS	1	92.4723
35237	HCD-HMSn	2	92.4742
35238	HCD-HMSn	2	92.4765
35239	HCD-HMSn	2	92.4787
35240	HMS	1	92.4808
35241	HCD-HMSn	2	92.4829
35242	HCD-HMSn	2	92.4852
35243	HMS	1	92.4874
35244	HCD-HMSn	2	92.4893
35245	HCD-HMSn	2	92.4916
35246	HMS	1	92.4991
35247	HCD-HMSn	2	92.5003
35248	HMS	1	92.5031
35249	HCD-HMSn	2	92.5046
35250	HCD-HMSn	2	92.5069
35251	HMS	1	92.5092
35252	HCD-HMSn	2	92.5110
35253	HCD-HMSn	2	92.5133
35254	HMS	1	92.5157
35255	HCD-HMSn	2	92.5174
35256	HCD-HMSn	2	92.5197
35257	HCD-HMSn	2	92.5220
35258	HCD-HMSn	2	92.5241
35259	HCD-HMSn	2	92.5262
35260	HCD-HMSn	2	92.5283
35261	HMS	1	92.5304
35262	HCD-HMSn	2	92.5324
35263	HCD-HMSn	2	92.5347
35264	HCD-HMSn	2	92.5369
35265	HCD-HMSn	2	92.5390
35266	HCD-HMSn	2	92.5412
35267	HMS	1	92.5432
35268	HCD-HMSn	2	92.5452
35269	HCD-HMSn	2	92.5475
35270	HMS	1	92.5498
35271	HCD-HMSn	2	92.5516
35272	HCD-HMSn	2	92.5539
35273	HCD-HMSn	2	92.5561
35274	HMS	1	92.5582
35275	HMS	1	92.5630
35276	HCD-HMSn	2	92.5641
35277	HCD-HMSn	2	92.5664
35278	HCD-HMSn	2	92.5686
35279	HMS	1	92.5707
35280	HCD-HMSn	2	92.5727
35281	HMS	1	92.5755
35282	HCD-HMSn	2	92.5770
35283	HMS	1	92.5798
35284	HCD-HMSn	2	92.5812
35285	HMS	1	92.5841
35286	HCD-HMSn	2	92.5855
35287	HCD-HMSn	2	92.5878
35288	HMS	1	92.5900
35289	HMS	1	92.5948
35290	HMS	1	92.5987
35291	HCD-HMSn	2	92.5998
35292	HCD-HMSn	2	92.6021
35293	HCD-HMSn	2	92.6043
35294	HCD-HMSn	2	92.6064
35295	HCD-HMSn	2	92.6085
35296	HMS	1	92.6106
35297	HCD-HMSn	2	92.6126
35298	HMS	1	92.6154
35299	HCD-HMSn	2	92.6169
