Scan_Number_Start	Scan_Number_End	Charge	Quality_Score	Precursor_MZ	BPI
96069	96069	2	1	1375.7793	0
96069	96069	3	1	1375.7793	0
96070	96070	2	1	881.0692	0
96070	96070	3	1	881.0692	0
96071	96071	2	1	881.0692	0
96071	96071	3	1	881.0692	0
96072	96072	2	1	1109.6946	0
96072	96072	3	1	1109.6946	0
96073	96073	2	1	1109.6946	0
96073	96073	3	1	1109.6946	0
96075	96075	2	1	1451.8411	0
96075	96075	3	1	1451.8411	0
96076	96076	2	1	1451.8411	0
96076	96076	3	1	1451.8411	0
96077	96077	2	1	1001.7802	0
96077	96077	3	1	1001.7802	0
96078	96078	2	1	1001.7802	0
96078	96078	3	1	1001.7802	0
96079	96079	2	1	1515.5448	0
96079	96079	3	1	1515.5447	0
96081	96081	2	1	1481.9639	0
96081	96081	3	1	1481.9639	0
96082	96082	2	1	1481.9639	0
96082	96082	3	1	1481.9639	0
96083	96083	2	1	996.7708	0
96083	96083	3	1	996.7707	0
96084	96084	2	1	996.7708	0
96084	96084	3	1	996.7707	0
96085	96085	2	1	866.6192	0
96085	96085	3	1	866.6192	0
96086	96086	2	1	866.6192	0
96086	96086	3	1	866.6192	0
96087	96087	2	1	866.6192	0
96087	96087	3	1	866.6192	0
96088	96088	2	1	439.845	0
96089	96089	2	1	439.845	0
96090	96090	2	1	1206.6158	0
96090	96090	3	1	1206.6157	0
96091	96091	2	1	1206.6158	0
96091	96091	3	1	1206.6157	0
96093	96093	2	1	964.4492	0
96093	96093	3	1	964.4492	0
96094	96094	2	1	964.4492	0
96094	96094	3	1	964.4492	0
96095	96095	2	1	1316.5768	0
96095	96095	3	1	1316.5767	0
96096	96096	2	1	1316.5768	0
96096	96096	3	1	1316.5767	0
96098	96098	2	1	1254.7257	0
96098	96098	3	1	1254.7257	0
96099	96099	2	1	1019.2126	0
96099	96099	3	1	1019.2126	0
96100	96100	2	1	1102.2751	0
96100	96100	3	1	1102.2751	0
96101	96101	2	1	1019.2126	0
96101	96101	3	1	1019.2126	0
96102	96102	2	1	1342.9337	0
96102	96102	3	1	1342.9337	0
96104	96104	2	1	1174.2288	0
96104	96104	3	1	1174.2288	0
96105	96105	2	1	1174.2288	0
96105	96105	3	1	1174.2288	0
96107	96107	2	1	1349.4142	0
96107	96107	3	1	1349.4141	0
96108	96108	2	1	1349.4142	0
96108	96108	3	1	1349.4141	0
96109	96109	2	1	1266.2395	0
96109	96109	3	1	1266.2395	0
96110	96110	2	1	1266.2395	0
96110	96110	3	1	1266.2395	0
96111	96111	2	1	1210.7755	0
96111	96111	3	1	1210.7755	0
96112	96112	2	1	1210.7755	0
96112	96112	3	1	1210.7755	0
96114	96114	2	1	1293.8915	0
96114	96114	3	1	1293.8914	0
96115	96115	2	1	1293.8915	0
96115	96115	3	1	1293.8914	0
96116	96116	2	1	1094.3923	0
96116	96116	3	1	1094.3923	0
96117	96117	2	1	1094.3923	0
96117	96117	3	1	1094.3923	0
96119	96119	2	1	1115.7181	0
96119	96119	3	1	1115.718	0
96120	96120	2	1	1115.7181	0
96120	96120	3	1	1115.718	0
96122	96122	2	1	1367.3475	0
96122	96122	3	1	1367.3474	0
96123	96123	2	1	1237.125	0
96123	96123	3	1	1237.125	0
96124	96124	2	1	1100.4154	0
96124	96124	3	1	1100.4154	0
96125	96125	2	1	1100.4154	0
96125	96125	3	1	1100.4154	0
96126	96126	2	1	1136.5012	0
96126	96126	3	1	1136.5012	0
96127	96127	2	1	1136.5012	0
96127	96127	3	1	1136.5012	0
96128	96128	2	1	1304.6326	0
96128	96128	3	1	1304.6326	0
96129	96129	2	1	1304.6326	0
96129	96129	3	1	1304.6326	0
96130	96130	2	1	903.2179	0
96130	96130	3	1	903.2179	0
96131	96131	2	1	903.2179	0
96131	96131	3	1	903.2179	0
96132	96132	2	1	1458.8342	0
96132	96132	3	1	1458.8342	0
96133	96133	2	1	1458.8342	0
96133	96133	3	1	1458.8342	0
96134	96134	2	1	1038.6874	0
96134	96134	3	1	1038.6873	0
96135	96135	2	1	1038.6874	0
96135	96135	3	1	1038.6873	0
96136	96136	2	1	1456.3298	0
96136	96136	3	1	1456.3297	0
96137	96137	2	1	1456.3298	0
96137	96137	3	1	1456.3297	0
96139	96139	2	1	961.8492	0
96139	96139	3	1	961.8492	0
96140	96140	2	1	961.8492	0
96140	96140	3	1	961.8492	0
96141	96141	2	1	1071.4653	0
96141	96141	3	1	1071.4653	0
96143	96143	2	1	1219.8383	0
96143	96143	3	1	1219.8381	0
96144	96144	2	1	1001.6229	0
96144	96144	3	1	1001.6229	0
96145	96145	2	1	1047.1722	0
96145	96145	3	1	1047.1721	0
96146	96146	2	1	1047.1722	0
96146	96146	3	1	1047.1721	0
96147	96147	2	1	715.5244	0
96147	96147	3	1	715.5244	0
96148	96148	2	1	715.5244	0
96148	96148	3	1	715.5244	0
96149	96149	2	1	1157.8953	0
96149	96149	3	1	1157.8953	0
96150	96150	2	1	976.0911	0
96150	96150	3	1	976.0911	0
96151	96151	2	1	976.0911	0
96151	96151	3	1	976.0911	0
96152	96152	2	1	1209.1155	0
96152	96152	3	1	1209.1154	0
96153	96153	2	1	917.5266	0
96153	96153	3	1	917.5265	0
96154	96154	2	1	917.5266	0
96154	96154	3	1	917.5265	0
96156	96156	2	1	930.9109	0
96156	96156	3	1	930.9109	0
96159	96159	2	1	1007.3068	0
96159	96159	3	1	1007.3068	0
96160	96160	2	1	1007.3068	0
96160	96160	3	1	1007.3068	0
96161	96161	2	1	1190.0183	0
96161	96161	3	1	1190.0183	0
96162	96162	2	1	1190.0183	0
96162	96162	3	1	1190.0183	0
96164	96164	2	1	1315.6537	0
96164	96164	3	1	1315.6537	0
96167	96167	2	1	1094.0504	0
96167	96167	3	1	1094.0504	0
96168	96168	2	1	1094.0504	0
96168	96168	3	1	1094.0504	0
96169	96169	2	1	1429.3326	0
96169	96169	3	1	1429.3326	0
96170	96170	2	1	1429.3326	0
96170	96170	3	1	1429.3326	0
96172	96172	2	1	1285.7544	0
96172	96172	3	1	1285.7544	0
96173	96173	2	1	1285.7544	0
96173	96173	3	1	1285.7544	0
96175	96175	2	1	1218.5284	0
96175	96175	3	1	1218.5283	0
96176	96176	2	1	1258.052	0
96176	96176	3	1	1258.052	0
96177	96177	2	1	1096.7035	0
96177	96177	3	1	1096.7035	0
96178	96178	2	1	1096.7035	0
96178	96178	3	1	1096.7035	0
96180	96180	2	1	1468.8154	0
96180	96180	3	1	1468.8154	0
96181	96181	2	1	1468.8154	0
96181	96181	3	1	1468.8154	0
96183	96183	2	1	1395.4254	0
96183	96183	3	1	1395.4254	0
96185	96185	2	1	1336.4849	0
96185	96185	3	1	1336.4849	0
96186	96186	2	1	1336.4849	0
96186	96186	3	1	1336.4849	0
96187	96187	2	1	1048.1329	0
96187	96187	3	1	1048.1328	0
96188	96188	2	1	1005.8604	0
96188	96188	3	1	1005.8604	0
96189	96189	2	1	898.4457	0
96189	96189	3	1	898.4457	0
96190	96190	2	1	1328.1948	0
96190	96190	3	1	1328.1948	0
96191	96191	2	1	1499.4874	0
96191	96191	3	1	1499.4874	0
96194	96194	2	1	840.6373	0
96194	96194	3	1	840.6373	0
96195	96195	2	1	840.6373	0
96195	96195	3	1	840.6373	0
96196	96196	2	1	1537.0668	0
96196	96196	3	1	1537.0667	0
96197	96197	2	1	1537.0668	0
96197	96197	3	1	1537.0667	0
96198	96198	2	1	1270.9623	0
96198	96198	3	1	1270.9622	0
96199	96199	2	1	780.455	0
96199	96199	3	1	780.455	0
96200	96200	2	1	780.455	0
96200	96200	3	1	780.455	0
96201	96201	2	1	1124.7911	0
96201	96201	3	1	1124.791	0
96202	96202	2	1	1124.7911	0
96202	96202	3	1	1124.791	0
96203	96203	2	1	1254.516	0
96203	96203	3	1	1254.516	0
96204	96204	2	1	1254.516	0
96204	96204	3	1	1254.516	0
96206	96206	2	1	1436.1592	0
96206	96206	3	1	1436.1592	0
96207	96207	2	1	923.4702	0
96207	96207	3	1	923.4702	0
96208	96208	2	1	923.4702	0
96208	96208	3	1	923.4702	0
96210	96210	2	1	848.592	0
96210	96210	3	1	848.592	0
96211	96211	2	1	848.592	0
96211	96211	3	1	848.592	0
96212	96212	2	1	1241.2102	0
96212	96212	3	1	1241.2102	0
96213	96213	2	1	913.3035	0
96213	96213	3	1	913.3035	0
96214	96214	2	1	913.3035	0
96214	96214	3	1	913.3035	0
96215	96215	2	1	1459.7947	0
96215	96215	3	1	1459.7946	0
96217	96217	2	1	831.8738	0
96217	96217	3	1	831.8738	0
96218	96218	2	1	831.8738	0
96218	96218	3	1	831.8738	0
96219	96219	2	1	1107.1234	0
96219	96219	3	1	1107.1234	0
96220	96220	2	1	1107.1234	0
96220	96220	3	1	1107.1234	0
96221	96221	2	1	1102.4836	0
96221	96221	3	1	1102.4836	0
96222	96222	2	1	1102.4836	0
96222	96222	3	1	1102.4836	0
96224	96224	2	1	1465.541	0
96224	96224	3	1	1465.541	0
96225	96225	2	1	1465.541	0
96225	96225	3	1	1465.541	0
96226	96226	2	1	1454.0415	0
96226	96226	3	1	1454.0415	0
96228	96228	2	1	1437.2688	0
96228	96228	3	1	1437.2688	0
96229	96229	2	1	1140.092	0
96229	96229	3	1	1140.092	0
96230	96230	2	1	1140.092	0
96230	96230	3	1	1140.092	0
96231	96231	2	1	1285.9958	0
96231	96231	3	1	1285.9958	0
96232	96232	2	1	1285.9958	0
96232	96232	3	1	1285.9958	0
96233	96233	1	1	481.8191	0
96234	96234	1	1	481.8191	0
96235	96235	2	1	790.3323	0
96235	96235	3	1	790.3323	0
96236	96236	2	1	790.3323	0
96236	96236	3	1	790.3323	0
96238	96238	2	1	1510.3519	0
96238	96238	3	1	1510.3518	0
96239	96239	2	1	1510.3519	0
96239	96239	3	1	1510.3518	0
96240	96240	2	1	1333.1525	0
96240	96240	3	1	1333.1525	0
96241	96241	2	1	1333.1525	0
96241	96241	3	1	1333.1525	0
96242	96242	2	1	923.8875	0
96242	96242	3	1	923.8875	0
96243	96243	2	1	923.8875	0
96243	96243	3	1	923.8875	0
96244	96244	2	1	495.8353	0
96245	96245	2	1	495.8353	0
96247	96247	2	1	1466.7329	0
96247	96247	3	1	1466.7329	0
96248	96248	2	1	1466.7329	0
96248	96248	3	1	1466.7329	0
96249	96249	2	1	824.8237	0
96249	96249	3	1	824.8237	0
96250	96250	2	1	824.8237	0
96250	96250	3	1	824.8237	0
96251	96251	2	1	1156.275	0
96251	96251	3	1	1156.275	0
96253	96253	2	1	1310.3328	0
96253	96253	3	1	1310.3328	0
96254	96254	2	1	1291.8094	0
96254	96254	3	1	1291.8093	0
96257	96257	2	1	828.835	0
96257	96257	3	1	828.835	0
96258	96258	2	1	828.835	0
96258	96258	3	1	828.835	0
96259	96259	2	1	1330.1841	0
96259	96259	3	1	1330.1841	0
96260	96260	2	1	1330.1841	0
96260	96260	3	1	1330.1841	0
96261	96261	2	1	1429.0576	0
96261	96261	3	1	1429.0576	0
96262	96262	2	1	1429.0576	0
96262	96262	3	1	1429.0576	0
96263	96263	2	1	975.9973	0
96263	96263	3	1	975.9972	0
96264	96264	2	1	975.9973	0
96264	96264	3	1	975.9972	0
96265	96265	2	1	1385.8882	0
96265	96265	3	1	1385.8882	0
96266	96266	2	1	1105.8334	0
96266	96266	3	1	1105.8334	0
96268	96268	2	1	1316.9889	0
96268	96268	3	1	1316.9889	0
96269	96269	2	1	1316.9889	0
96269	96269	3	1	1316.9889	0
96270	96270	2	1	869.0353	0
96270	96270	3	1	869.0353	0
96271	96271	2	1	869.0353	0
96271	96271	3	1	869.0353	0
96272	96272	2	1	1255.3185	0
96272	96272	3	1	1255.3184	0
96273	96273	2	1	1255.3185	0
96273	96273	3	1	1255.3184	0
96274	96274	2	1	735.1633	0
96274	96274	3	1	735.1633	0
96275	96275	2	1	735.1633	0
96275	96275	3	1	735.1633	0
96276	96276	2	1	1058.5948	0
96276	96276	3	1	1058.5947	0
96277	96277	2	1	1001.9316	0
96277	96277	3	1	1001.9316	0
96278	96278	2	1	1001.9316	0
96278	96278	3	1	1001.9316	0
96279	96279	2	1	1524.0817	0
96279	96279	3	1	1524.0817	0
96281	96281	2	1	1003.6542	0
96281	96281	3	1	1003.6542	0
96282	96282	2	1	1003.6542	0
96282	96282	3	1	1003.6542	0
96284	96284	2	1	1263.6346	0
96284	96284	3	1	1263.6346	0
96285	96285	2	1	869.5194	0
96285	96285	3	1	869.5194	0
96286	96286	2	1	869.5194	0
96286	96286	3	1	869.5194	0
96287	96287	2	1	1494.8168	0
96287	96287	3	1	1494.8167	0
96290	96290	2	1	856.8918	0
96290	96290	3	1	856.8918	0
96291	96291	2	1	856.8918	0
96291	96291	3	1	856.8918	0
96292	96292	2	1	1328.577	0
96292	96292	3	1	1328.577	0
96293	96293	2	1	1328.577	0
96293	96293	3	1	1328.577	0
96294	96294	2	1	1229.131	0
96294	96294	3	1	1229.1309	0
96296	96296	2	1	1410.963	0
96296	96296	3	1	1410.963	0
96297	96297	2	1	1410.963	0
96297	96297	3	1	1410.963	0
96298	96298	1	1	741.1994	0
96299	96299	1	1	741.1994	0
96300	96300	2	1	1487.7358	0
96300	96300	3	1	1487.7358	0
96301	96301	2	1	1487.7358	0
96301	96301	3	1	1487.7358	0
96302	96302	2	1	1365.1499	0
96302	96302	3	1	1365.1499	0
96303	96303	2	1	1365.1499	0
96303	96303	3	1	1365.1499	0
96304	96304	1	1	644.366	0
96305	96305	1	1	644.366	0
96306	96306	2	1	1242.9886	0
96306	96306	3	1	1242.9885	0
96307	96307	2	1	1177.9706	0
96307	96307	3	1	1177.9705	0
96308	96308	2	1	1177.9706	0
96308	96308	3	1	1177.9705	0
96309	96309	2	1	810.2452	0
96309	96309	3	1	810.2452	0
96310	96310	2	1	810.2452	0
96310	96310	3	1	810.2452	0
96311	96311	2	1	509.8152	0
96312	96312	2	1	509.8152	0
96313	96313	2	1	1202.4154	0
96313	96313	3	1	1202.4154	0
96315	96315	2	1	1417.2609	0
96315	96315	3	1	1417.2609	0
96316	96316	2	1	1417.2609	0
96316	96316	3	1	1417.2609	0
96317	96317	3	1	768.1532	0
96318	96318	3	1	768.1532	0
96319	96319	2	1	1311.8827	0
96319	96319	3	1	1311.8827	0
96320	96320	2	1	1311.8827	0
96320	96320	3	1	1311.8827	0
96321	96321	2	1	895.1122	0
96321	96321	3	1	895.1122	0
96322	96322	2	1	895.1122	0
96322	96322	3	1	895.1122	0
96323	96323	2	1	1140.1918	0
96323	96323	3	1	1140.1917	0
96324	96324	2	1	1140.1918	0
96324	96324	3	1	1140.1917	0
96326	96326	2	1	921.6591	0
96326	96326	3	1	921.6591	0
96328	96328	2	1	1495.6548	0
96328	96328	3	1	1495.6548	0
96329	96329	2	1	1495.6548	0
96329	96329	3	1	1495.6548	0
96330	96330	2	1	815.216	0
96330	96330	3	1	815.216	0
96331	96331	2	1	815.216	0
96331	96331	3	1	815.216	0
96332	96332	2	1	951.8962	0
96332	96332	3	1	951.8962	0
96333	96333	2	1	951.8962	0
96333	96333	3	1	951.8962	0
96334	96334	2	1	1290.4764	0
96334	96334	3	1	1290.4763	0
96335	96335	2	1	1013.6531	0
96335	96335	3	1	1013.653	0
96337	96337	2	1	1144.2332	0
96337	96337	3	1	1144.2332	0
96338	96338	2	1	1144.2332	0
96338	96338	3	1	1144.2332	0
96339	96339	2	1	1369.244	0
96339	96339	3	1	1369.2439	0
96340	96340	2	1	1242.3075	0
96340	96340	3	1	1242.3075	0
96341	96341	2	1	1378.6948	0
96341	96341	3	1	1378.6948	0
96342	96342	2	1	1132.9678	0
96342	96342	3	1	1132.9677	0
96343	96343	2	1	1132.9678	0
96343	96343	3	1	1132.9677	0
96344	96344	2	1	869.6028	0
96344	96344	3	1	869.6028	0
96345	96345	2	1	869.6028	0
96345	96345	3	1	869.6028	0
96346	96346	2	1	1253.969	0
96346	96346	3	1	1253.969	0
96347	96347	2	1	642.5823	0
96347	96347	3	1	642.5823	0
96348	96348	2	1	642.5823	0
96348	96348	3	1	642.5823	0
96350	96350	2	1	1151.7258	0
96351	96351	2	1	1151.7258	0
96352	96352	2	1	1238.803	0
96352	96352	3	1	1238.803	0
96353	96353	2	1	1238.803	0
96353	96353	3	1	1238.803	0
96354	96354	2	1	1022.424	0
96354	96354	3	1	1022.424	0
96355	96355	2	1	1022.424	0
96355	96355	3	1	1022.424	0
96356	96356	2	1	1083.0209	0
96356	96356	3	1	1083.0208	0
96357	96357	2	1	1083.0209	0
96357	96357	3	1	1083.0208	0
96358	96358	2	1	783.2083	0
96358	96358	3	1	783.2083	0
96359	96359	2	1	783.2083	0
96359	96359	3	1	783.2083	0
96360	96360	2	1	1375.5265	0
96360	96360	3	1	1375.5265	0
96361	96361	2	1	1375.5265	0
96361	96361	3	1	1375.5265	0
96362	96362	2	1	1528.4204	0
96362	96362	3	1	1528.4204	0
96364	96364	2	1	793.4455	0
96364	96364	3	1	793.4455	0
96365	96365	2	1	793.4455	0
96365	96365	3	1	793.4455	0
96366	96366	2	1	1231.703	0
96366	96366	3	1	1231.703	0
96367	96367	2	1	1231.703	0
96367	96367	3	1	1231.703	0
96368	96368	2	1	1489.2521	0
96368	96368	3	1	1489.252	0
96369	96369	2	1	1489.2521	0
96369	96369	3	1	1489.252	0
96370	96370	2	1	1184.9352	0
96370	96370	3	1	1184.9351	0
96371	96371	2	1	1184.9352	0
96371	96371	3	1	1184.9351	0
96373	96373	2	1	1406.9794	0
96373	96373	3	1	1406.9795	0
96374	96374	2	1	1337.6034	0
96374	96374	3	1	1337.6034	0
96375	96375	2	1	1337.6034	0
96375	96375	3	1	1337.6034	0
96376	96376	2	1	908.3837	0
96376	96376	3	1	908.3837	0
96377	96377	2	1	908.3837	0
96377	96377	3	1	908.3837	0
96378	96378	2	1	901.9846	0
96378	96378	3	1	901.9846	0
96379	96379	2	1	1051.9492	0
96379	96379	3	1	1051.9492	0
96381	96381	2	1	1498.6443	0
96381	96381	3	1	1498.6443	0
96382	96382	2	1	1498.6443	0
96382	96382	3	1	1498.6443	0
96384	96384	2	1	1522.874	0
96384	96384	3	1	1522.874	0
96385	96385	2	1	1264.7922	0
96385	96385	3	1	1264.7922	0
96388	96388	2	1	1213.7043	0
96388	96388	3	1	1213.7043	0
96389	96389	2	1	1213.7043	0
96389	96389	3	1	1213.7043	0
96390	96390	2	1	1024.2041	0
96390	96390	3	1	1024.2041	0
96391	96391	2	1	1024.2041	0
96391	96391	3	1	1024.2041	0
96392	96392	2	1	768.8231	0
96392	96392	3	1	768.8231	0
96393	96393	2	1	768.8231	0
96393	96393	3	1	768.8231	0
96394	96394	2	1	1493.3129	0
96394	96394	3	1	1493.3127	0
96395	96395	2	1	1493.3129	0
96395	96395	3	1	1493.3127	0
96396	96396	2	1	1368.4396	0
96396	96396	3	1	1368.4396	0
96397	96397	2	1	1368.4396	0
96397	96397	3	1	1368.4396	0
96398	96398	3	1	762.8222	0
96399	96399	3	1	762.8222	0
96400	96400	2	1	1087.1896	0
96400	96400	3	1	1087.1896	0
96401	96401	2	1	1087.1896	0
96401	96401	3	1	1087.1896	0
96403	96403	2	1	1232.7827	0
96403	96403	3	1	1232.7827	0
96405	96405	2	1	1526.2738	0
96405	96405	3	1	1526.2737	0
96406	96406	2	1	1322.3312	0
96406	96406	3	1	1322.3312	0
96408	96408	2	1	1085.6791	0
96408	96408	3	1	1085.6791	0
96409	96409	2	1	1085.6791	0
96409	96409	3	1	1085.6791	0
96411	96411	2	1	1026.5951	0
96411	96411	3	1	1026.5951	0
96412	96412	2	1	1026.5951	0
96412	96412	3	1	1026.5951	0
96413	96413	2	1	1157.4789	0
96413	96413	3	1	1157.4788	0
96414	96414	2	1	1157.4789	0
96414	96414	3	1	1157.4788	0
96416	96416	2	1	1345.6509	0
96416	96416	3	1	1345.6509	0
96417	96417	2	1	1159.4791	0
96417	96417	3	1	1159.4791	0
96418	96418	2	1	1537.2794	0
96418	96418	3	1	1537.2794	0
96419	96419	2	1	1537.2794	0
96419	96419	3	1	1537.2794	0
96420	96420	2	1	1262.9764	0
96420	96420	3	1	1262.9763	0
96421	96421	2	1	1262.9764	0
96421	96421	3	1	1262.9763	0
96422	96422	2	1	1065.3445	0
96422	96422	3	1	1065.3445	0
96423	96423	2	1	1065.3445	0
96423	96423	3	1	1065.3445	0
96424	96424	2	1	1487.2546	0
96424	96424	3	1	1487.2545	0
96426	96426	2	1	1081.0453	0
96426	96426	3	1	1081.0453	0
96427	96427	2	1	1081.0453	0
96427	96427	3	1	1081.0453	0
96428	96428	2	1	1160.4352	0
96428	96428	3	1	1160.4351	0
96429	96429	2	1	1160.4352	0
96429	96429	3	1	1160.4351	0
96430	96430	2	1	840.1038	0
96430	96430	3	1	840.1038	0
96431	96431	2	1	840.1038	0
96431	96431	3	1	840.1038	0
96432	96432	2	1	972.0045	0
96432	96432	3	1	972.0045	0
96433	96433	2	1	972.0045	0
96433	96433	3	1	972.0045	0
96434	96434	2	1	963.9963	0
96434	96434	3	1	963.9963	0
96435	96435	2	1	963.9963	0
96435	96435	3	1	963.9963	0
96436	96436	1	1	477.825	0
96437	96437	1	1	477.825	0
96438	96438	2	1	1376.1797	0
96438	96438	3	1	1376.1797	0
96439	96439	2	1	1376.1797	0
96439	96439	3	1	1376.1797	0
96441	96441	2	1	1208.443	0
96441	96441	3	1	1208.443	0
96442	96442	2	1	1208.443	0
96442	96442	3	1	1208.443	0
96444	96444	2	1	1333.4368	0
96444	96444	3	1	1333.4368	0
96445	96445	2	1	1265.1328	0
96445	96445	3	1	1265.1328	0
96446	96446	2	1	1302.8749	0
96446	96446	3	1	1302.8748	0
96448	96448	2	1	1034.7275	0
96448	96448	3	1	1034.7275	0
96449	96449	2	1	1034.7275	0
96449	96449	3	1	1034.7275	0
96450	96450	2	1	1291.8966	0
96450	96450	3	1	1291.8965	0
96452	96452	2	1	1443.647	0
96452	96452	3	1	1443.647	0
96453	96453	2	1	1443.647	0
96453	96453	3	1	1443.647	0
96454	96454	2	1	1464.0077	0
96454	96454	3	1	1464.0078	0
96455	96455	2	1	982.6907	0
96455	96455	3	1	982.6907	0
96456	96456	2	1	982.6907	0
96456	96456	3	1	982.6907	0
96459	96459	2	1	1226.7057	0
96459	96459	3	1	1226.7057	0
96460	96460	2	1	1478.2867	0
96460	96460	3	1	1478.2867	0
96463	96463	2	1	1333.4772	0
96463	96463	3	1	1333.4772	0
96465	96465	2	1	1440.276	0
96465	96465	3	1	1440.276	0
96466	96466	2	1	1267.6859	0
96466	96466	3	1	1267.6859	0
96467	96467	2	1	1273.0677	0
96467	96467	3	1	1273.0676	0
96470	96470	2	1	1273.0677	0
96470	96470	3	1	1273.0676	0
96471	96471	2	1	795.411	0
96471	96471	3	1	795.411	0
96472	96472	2	1	795.411	0
96472	96472	3	1	795.411	0
96474	96474	2	1	1292.4327	0
96474	96474	3	1	1292.4327	0
96475	96475	2	1	1471.5636	0
96475	96475	3	1	1471.5636	0
96476	96476	2	1	1283.9058	0
96476	96476	3	1	1283.9058	0
96478	96478	2	1	1514.6503	0
96478	96478	3	1	1514.6504	0
96479	96479	2	1	1514.6503	0
96479	96479	3	1	1514.6504	0
96480	96480	2	1	1219.7429	0
96480	96480	3	1	1219.7429	0
96481	96481	2	1	1219.7429	0
96481	96481	3	1	1219.7429	0
96483	96483	2	1	1053.8462	0
96483	96483	3	1	1053.8462	0
96484	96484	2	1	818.7086	0
96484	96484	3	1	818.7086	0
96486	96486	2	1	1466.5157	0
96486	96486	3	1	1466.5157	0
96487	96487	2	1	1466.5157	0
96487	96487	3	1	1466.5157	0
96488	96488	2	1	1004.2971	0
96488	96488	3	1	1004.2971	0
96489	96489	2	1	1004.2971	0
96489	96489	3	1	1004.2971	0
96491	96491	2	1	1118.3574	0
96491	96491	3	1	1118.3574	0
96492	96492	2	1	1118.3574	0
96492	96492	3	1	1118.3574	0
96493	96493	2	1	992.9846	0
96493	96493	3	1	992.9846	0
96494	96494	2	1	992.9846	0
96494	96494	3	1	992.9846	0
96495	96495	2	1	1486.6824	0
96495	96495	3	1	1486.6824	0
96496	96496	2	1	1261.333	0
96496	96496	3	1	1261.333	0
96497	96497	2	1	1261.333	0
96497	96497	3	1	1261.333	0
96499	96499	2	1	1286.6158	0
96499	96499	3	1	1286.6157	0
96500	96500	2	1	1286.6158	0
96500	96500	3	1	1286.6157	0
96502	96502	2	1	1239.005	0
96502	96502	3	1	1239.005	0
96504	96504	2	1	1297.4042	0
96504	96504	3	1	1297.4041	0
96505	96505	2	1	1297.4042	0
96505	96505	3	1	1297.4041	0
96507	96507	2	1	1325.4207	0
96507	96507	3	1	1325.4207	0
96510	96510	2	1	1204.2284	0
96510	96510	3	1	1204.2284	0
96511	96511	2	1	1204.2284	0
96511	96511	3	1	1204.2284	0
96512	96512	2	1	1040.8667	0
96512	96512	3	1	1040.8667	0
96513	96513	2	1	1040.8667	0
96513	96513	3	1	1040.8667	0
96514	96514	2	1	974.9993	0
96514	96514	3	1	974.9993	0
96515	96515	2	1	974.9993	0
96515	96515	3	1	974.9993	0
96518	96518	2	1	1456.9302	0
96518	96518	3	1	1456.9302	0
96519	96519	2	1	1456.9302	0
96519	96519	3	1	1456.9302	0
96521	96521	2	1	1188.738	0
96521	96521	3	1	1188.738	0
96522	96522	2	1	1096.1953	0
96522	96522	3	1	1096.1952	0
96523	96523	2	1	1096.1953	0
96523	96523	3	1	1096.1952	0
96524	96524	1	1	862.1561	0
96525	96525	1	1	862.1561	0
96527	96527	2	1	1004.274	0
96527	96527	3	1	1004.274	0
96528	96528	2	1	1004.274	0
96528	96528	3	1	1004.274	0
96529	96529	2	1	1386.6108	0
96529	96529	3	1	1386.6108	0
96530	96530	2	1	951.665	0
96530	96530	3	1	951.665	0
96534	96534	2	1	1323.6824	0
96534	96534	3	1	1323.6823	0
96536	96536	2	1	1167.395	0
96536	96536	3	1	1167.395	0
96537	96537	2	1	1167.395	0
96537	96537	3	1	1167.395	0
96540	96540	2	1	1072.6025	0
96540	96540	3	1	1072.6025	0
96541	96541	2	1	1399.9698	0
96541	96541	3	1	1399.9698	0
96543	96543	2	1	1251.0483	0
96543	96543	3	1	1251.0483	0
96544	96544	2	1	1251.0483	0
96544	96544	3	1	1251.0483	0
96545	96545	2	1	1278.9674	0
96545	96545	3	1	1278.9674	0
96546	96546	2	1	1278.9674	0
96546	96546	3	1	1278.9674	0
96548	96548	2	1	1164.2007	0
96548	96548	3	1	1164.2006	0
96549	96549	2	1	1164.2007	0
96549	96549	3	1	1164.2006	0
96551	96551	2	1	1248.5546	0
96551	96551	3	1	1248.5546	0
96552	96552	2	1	1248.5546	0
96552	96552	3	1	1248.5546	0
96553	96553	2	1	1070.463	0
96553	96553	3	1	1070.463	0
96554	96554	2	1	1070.463	0
96554	96554	3	1	1070.463	0
96555	96555	2	1	995.1441	0
96555	96555	3	1	995.1441	0
96556	96556	2	1	995.1441	0
96556	96556	3	1	995.1441	0
96557	96557	2	1	1274.9883	0
96557	96557	3	1	1274.9882	0
96558	96558	2	1	1274.9883	0
96558	96558	3	1	1274.9882	0
96561	96561	2	1	1045.6478	0
96561	96561	3	1	1045.6478	0
96562	96562	2	1	1045.6478	0
96562	96562	3	1	1045.6478	0
96563	96563	2	1	1524.7178	0
96563	96563	3	1	1524.7178	0
96564	96564	2	1	898.7012	0
